seller_id,seller_city,seller_state,total_revenue,order_count,num_categories,avg_delivery_days,avg_review_score,late_shipping_percentage,cancellation_percentage,repeat_customer_percentage,recency_days,has_review,total_revenue_outlier_type,total_revenue_outlier_flag,order_count_outlier_type,order_count_outlier_flag,avg_delivery_days_outlier_type,avg_delivery_days_outlier_flag,avg_review_score_outlier_type,avg_review_score_outlier_flag,late_shipping_percentage_outlier_type,late_shipping_percentage_outlier_flag,recency_days_outlier_type,recency_days_outlier_flag
81a1104df0f08b59c68aa5b03cfe398e,Sao Jose dos Pinhais,PR,11115.43,72,17,12,4.27,5.56,0.0,0.0,184,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
81ed90f07c0bacb7594940ba2ef676aa,Divinopolis,MG,257.46,2,2,16,4.5,0.0,0.0,0.0,340,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
81f89e42267213cb94da7ddc301651da,Presidente Prudente,SP,4721.18,46,4,7,3.59,0.0,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
820c7c9eaf76d2b226b6c242bcf3f34d,Sao Paulo,SP,577.0,1,1,18,4.0,0.0,0.0,0.0,625,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
820cc752a266cdc6c1a1e61dd4583330,Maringa,PR,3078.77,15,4,13,4.13,13.33,0.0,0.0,173,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
821fb029fc6e495ca4f08a35d51e53a5,Sao Paulo,SP,19217.17,24,9,16,3.43,36.0,0.0,0.0,63,1,global,True,normal,False,normal,False,normal,False,global,True,normal,False
822166ed1e47908f7cfb49946d03c726,Tres Rios,RJ,5535.95,69,34,13,4.1,0.93,0.0,0.0,87,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
822b63912576852aea9a8436d72317b7,Mogi Guacu,SP,3615.27,6,4,21,4.0,0.0,0.0,0.0,631,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
822bad9bc42b51213ba522fe87b7ab5d,Balneario Camboriu,SC,5687.34,18,7,26,4.24,27.78,0.0,0.0,130,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
827f8f69dfa529c561901c4f2e0f332f,Curitiba,PR,5003.96,91,60,13,4.25,8.65,0.0,0.0,212,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
82921991ff5b557b045605b8bbf08d49,Sao Paulo,SP,37.13,1,1,4,5.0,0.0,0.0,0.0,73,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
82bd0703a4aefd6b599e5bfdaed378fb,Marilia,SP,2772.41,20,15,12,3.74,4.35,0.0,0.0,425,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
82cb9f452fe8334df74b22d37824b431,Caxias do Sul,RS,1155.26,14,8,8,4.72,0.0,0.0,0.0,77,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
82e0a475a88cc9595229d8029273f045,Sao Paulo,SP,12216.4,41,38,15,3.35,6.33,0.0,0.0,272,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
830379336fad8c6f3b15a4a3ddb5c66e,Sao Paulo,SP,438.38,2,2,6,4.5,0.0,0.0,0.0,85,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
83353a83fd769dfafa4f21a72b15e3e5,Sao Paulo,SP,674.33,5,5,18,3.8,20.0,0.0,0.0,304,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
834f3294fba9f932f56edc879193f925,Araraquara,SP,44207.42,66,3,14,4.55,6.06,0.0,0.0,63,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
834f8533b2ecb6598dd004ff3de7203a,Sao Paulo,SP,5250.66,41,25,14,3.76,17.78,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
835f0f7810c76831d6c7d24c7a646d4d,Sao Paulo,SP,5922.25,42,18,18,3.45,31.25,0.0,0.0,246,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
83645b1645cdee8953ee54c29ceed564,Santa Terezinha de Itaipu,PR,1245.1,14,11,10,4.43,0.0,0.0,0.0,74,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8378eb36b6b70c5734e83ad7b8cdc3b7,Itajai,SC,1956.67,7,3,20,3.77,23.08,0.0,0.0,107,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
83a75eea11694e36e56dd0cb2240229a,Amparo,SP,529.47,3,1,4,5.0,0.0,0.0,0.0,182,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
83b08de96980757220871b31bf6cffca,Rio de Janeiro,RJ,1758.38,5,4,13,4.29,28.57,0.0,0.0,163,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
83c465a786b06574376909b35ef6752a,Sao Carlos,SP,330.46,3,2,5,5.0,0.0,0.0,0.0,62,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
83c8aafbefb034674a70de0eac5b8954,Francisco Beltrao,PR,185.87,2,2,5,5.0,0.0,0.0,0.0,99,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
83deb69e889cf80f82be1dc6d5f2d486,Florianopolis,SC,6276.65,40,14,15,4.36,4.76,0.0,0.0,66,1,normal,False,context,True,normal,False,normal,False,normal,False,normal,False
83e197e95a1bbabc8c75e883ed016c47,Mage,RJ,7535.52,46,19,10,4.75,1.85,0.0,0.0,232,1,normal,False,context,True,normal,False,normal,False,normal,False,normal,False
83f2b4881141ce3fcd4e985125d3279e,Ribeirao Preto,SP,101.38,3,3,18,5.0,33.33,0.0,0.0,213,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
8444e55c1f13cd5c179851e5ca5ebd00,Congonhal,MG,23445.67,92,52,21,3.08,10.78,0.0,0.0,110,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
845e8036c3f7bf62099352f5ed910240,Rio de Janeiro,RJ,2045.24,21,18,8,4.0,0.0,0.0,0.0,54,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8476243f92442881ddd5b578975cf115,Campo Bom,RS,8113.03,12,4,17,4.08,8.33,0.0,0.0,64,1,context,True,normal,False,normal,False,normal,False,normal,False,normal,False
84c945f15571830c1a91a33978e94009,Sao Paulo,SP,78.04,2,1,9,4.5,0.0,0.0,0.0,521,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
84deb808079d1be601c209c1e771b1cc,Curitiba,PR,58.14,2,2,7,5.0,0.0,0.0,0.0,324,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
85044848b1b767db2a4a58526adef4b4,Osasco,SP,305.51,4,3,8,3.25,0.0,0.0,0.0,96,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
850857dfac77488c307e2b1cbd84ab5a,Cascavel,PR,1638.72,1,1,3,5.0,0.0,0.0,0.0,127,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
850913d59ce317156b00f3705f1c3edb,Atibaia,SP,2701.9,29,9,13,3.39,16.67,0.0,0.0,82,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
850f4f8af5ea87287ac68de36e29107f,Sao Paulo,SP,48382.72,186,42,10,4.33,6.28,0.0,0.0,112,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
851773c885feb5e2da3b4f82bc2b17ce,Lencois Paulista,SP,837.13,10,8,16,4.2,20.0,0.0,0.0,52,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
855668e0971d4dfd7bef1b6a4133b41b,Itatiba,SP,38408.56,300,72,16,3.76,13.83,0.0,0.0,52,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8581055ce74af1daba164fdbd55a40de,Guarulhos,SP,73473.98,380,32,12,4.24,9.84,0.0,0.0,182,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
85cc55e048b6bcc90c75afe7f0e72f72,Barra Mansa,RJ,501.76,9,6,13,4.44,22.22,0.0,0.0,84,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
85d9eb9ddc5d00ca9336a2219c97bb13,Belo Horizonte,MG,23539.91,499,63,14,4.18,3.52,0.0,0.0,59,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
85e7c62c1d6ea078c3897424f867a7c8,Itapema,SC,87.7,2,2,8,4.5,0.0,0.0,0.0,273,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
85ecf03781da592876b7844acc1b729f,Sao Paulo,SP,294.9,2,2,15,4.5,50.0,0.0,0.0,74,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
8602a61d680a10a82cceeeda0d99ea3d,Sao Paulo,SP,1079.9,17,10,7,4.67,5.26,0.0,0.0,76,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8603f0038fe0e52fedd3382d266723de,Garopaba,SC,2845.12,10,9,21,4.4,0.0,0.0,0.0,266,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8629a7efec1aab257e58cda559f03ba7,Goiania,GO,64.11,1,1,59,1.0,100.0,0.0,0.0,243,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
8629c241b3622ac12cd4118afdc8d394,Ribeirao Preto,SP,1502.02,13,6,15,4.08,7.69,0.0,0.0,99,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
863d2ebcd347ce4922de7a0f9a5581d6,Rio de Janeiro,RJ,1605.58,17,8,11,3.95,16.67,0.0,0.0,65,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8648b1e89e9b349e32d3741b30ec737e,Jacarei,SP,8649.02,93,54,9,4.05,10.0,0.0,0.0,52,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
866558b3bccef2dbc6d29a2b5995016f,Arapongas,PR,1870.75,5,4,12,4.67,0.0,0.0,0.0,89,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
86bb7c4b535e49a541baf3266b1c95b1,Franca,SP,8487.22,16,5,20,3.2,18.75,0.0,0.0,254,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
86bf77bdb52e615674772d5817c6212f,Viamao,RS,379.38,4,3,7,4.8,0.0,0.0,0.0,78,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
86ccac0b835037332a596a33b6949ee1,Blumenau,SC,19799.95,178,71,11,4.05,2.88,0.0,0.0,79,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
86ff3eaef0267069cc891a2ed9d10a17,Palhoca,SC,550.36,7,7,8,4.71,0.0,0.0,0.0,101,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
870d0118f7a9d85960f29ad89d5d989a,Pocos de Caldas,MG,4428.03,45,18,14,4.11,4.92,0.0,0.0,51,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87142160b41353c4e5fca2360caf6f92,Porto Alegre,RS,38314.31,305,56,10,4.39,5.6,0.0,0.0,57,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8759e7aedd644f487315e5860962f162,Santo Andre,SP,793.34,3,1,32,3.67,33.33,0.0,0.0,294,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
876182d1918783bbe15233febfbd4926,Sao Paulo,SP,155.0,3,3,9,4.0,0.0,0.0,0.0,232,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87b4428a334b8f676fd9a7f3bf544fb5,Guaimbe,SP,48.98,1,1,7,5.0,0.0,0.0,0.0,65,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87b740daf17b5d1be335a64164ec6842,Suzano,SP,13354.83,11,8,18,3.5,9.09,0.0,0.0,216,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
87d30a6a0cbf89356e49324971ab1d24,Sao Paulo,SP,2349.91,17,12,11,4.35,5.88,0.0,0.0,119,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87d3c3aeb3ead335511b3ce315eb341e,Sao Paulo,SP,963.06,15,11,6,3.5,6.67,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87d73636a3acf123e842bb890a4db036,Nhandeara,SP,313.61,1,1,13,5.0,0.0,0.0,0.0,84,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87e24fc7052259b1f7f607d61c10d8be,Sao Paulo,SP,7288.25,7,6,15,3.5,14.29,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
87f3e35268860433e13d577825aada95,Bom Jesus dos Perdoes,SP,34.42,1,1,52,1.0,0.0,0.0,0.0,742,1,normal,False,normal,False,global,True,global,True,normal,False,global,True
880ce4951cf857ab1d9e0b75c1d856f4,Belo Horizont,MG,197.72,1,1,15,5.0,0.0,0.0,0.0,246,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
883dd81e82754ac2c65e9790a7db8c9a,Curitiba,PR,394.46,5,4,7,5.0,0.0,0.0,0.0,116,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
88460e8ebdecbfecb5f9601833981930,Maringa,PR,36258.59,246,12,18,3.45,19.67,0.0,0.0,61,1,global,True,global,True,normal,False,normal,False,context,True,normal,False
888faa8bfb0b159c37de6d898b961c31,Braco do Norte,SC,2945.0,19,14,8,3.95,0.0,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
889009a0ed0bb52c87819941192931b8,Lencois Paulista,SP,122.98,1,1,12,4.0,0.0,0.0,0.0,503,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
88ae906ea2acf6971f26c3e8b7cb4357,Sao Paulo,SP,288.01,3,1,15,3.5,33.33,0.0,0.0,159,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
88cd3681e0a2ba85e190f7d817629c4c,Brusque,SC,199.36,1,1,7,4.0,0.0,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
88cf19ec1fc2c58f161aee259d57142c,Sao Carlos,SP,1607.68,14,11,6,4.47,0.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
88ef59b51bdaa941d10a853429f2b6ce,Guaratuba,PR,294.7,2,2,6,2.0,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
891071be6ba827b591264c90c2ae8a63,Sao Paulo,SP,4957.05,85,27,13,3.77,16.67,0.0,0.0,55,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8931a84a914b3fe9b1ddaa4d704947ca,Sao Paulo,SP,5092.89,29,16,13,3.77,15.63,0.0,0.0,90,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8936ba0de1073ee888cb3185ae5dc661,Sao Paulo,SP,412.21,1,1,13,5.0,0.0,0.0,0.0,560,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
897060da8b9a21f655304d50fd935913,Ribeirao Preto,SP,28258.33,304,99,14,3.43,12.11,0.0,0.0,125,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
89757206b887aed36f3e18d858460fea,Sao Paulo,SP,176.14,2,2,9,5.0,0.0,0.0,0.0,105,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89a51f50b8095ea78d5768f34c13a76f,Brasilia,DF,854.26,10,10,7,4.73,0.0,0.0,0.0,78,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89ad3263c0931c47f976d7c5778e60f6,Sao Paulo,SP,699.74,6,5,6,4.17,0.0,0.0,0.0,81,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89bc797e2e29667aa035d4368f9b7f92,Sao Paulo,SP,630.44,16,12,15,3.75,15.79,0.0,0.0,555,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
89c127985a8b130cfa45c1d36764017a,Osasco,SP,1441.69,6,5,10,3.0,0.0,0.0,0.0,286,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89d9a386b0b6e5fc8403071b03f7206a,Sao Paulo,SP,235.25,2,1,13,3.4,0.0,0.0,0.0,247,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89dda63a3c907c468ec88c310ed91213,Maua,SP,65.39,1,1,25,3.0,0.0,0.0,0.0,192,1,normal,False,normal,False,global,True,normal,False,normal,False,normal,False
89de2d6f23e9746ff309705b23581faa,Londrina,PR,500.08,8,4,9,2.71,0.0,0.0,0.0,75,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
89f69225956f951295ca4c7fb1266553,Vassouras,RJ,1318.71,11,8,9,4.33,8.33,0.0,0.0,64,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8a130737016f838139d31878787a39c9,Sao Paulo,SP,5064.32,56,7,10,4.35,6.45,0.0,0.0,89,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8a1ff5c35f6595a73fef4c7b96e4908a,Sao Jose dos Pinhais,PR,1882.8,2,1,10,5.0,0.0,0.0,0.0,77,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8a207b6080964f3c1fc9d35bd6096ba4,Jaci,SP,730.04,2,2,21,5.0,33.33,0.0,0.0,348,1,normal,False,normal,False,normal,False,normal,False,global,True,normal,False
8a2d12a90e92f012ce5226fc6592b653,Curitiba,PR,1933.62,18,13,9,4.61,0.0,0.0,0.0,54,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8a32e327fe2c1b3511609d81aaf9f042,Sao Paulo,SP,8338.86,126,50,9,3.81,5.92,0.0,0.0,236,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8a40ae794fa3f9892cee24bd5af0488b,Curitiba,PR,946.26,6,4,27,3.17,33.33,0.0,0.0,120,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
8a43128d7f9a3db592b866e6861a6cce,Sao Paulo,SP,1058.49,3,3,6,2.0,0.0,0.0,0.0,55,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
8a432f4e5b471f8da497d7dc517666e2,Presidente Prudente,SP,9520.11,95,48,7,4.31,6.6,0.0,0.0,50,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8a87611c08849ffeeccab52aa798b6c7,Curitiba,PR,700.95,6,4,9,2.64,0.0,0.0,0.0,614,1,normal,False,normal,False,normal,False,global,True,normal,False,global,True
8a8835a43bda99fd37310ad76c457510,Sao Caetano do Sul,SP,258.54,2,2,6,4.33,0.0,0.0,0.0,76,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8a9260f2b0340411d6d2a56bcf4f7378,Contagem,MG,1396.94,8,4,9,4.78,11.11,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8ab42aa58097fd4668d60cc648225d5f,Goiania,GO,3210.39,20,15,11,4.42,0.0,0.0,0.0,75,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8ae520247981aa06bc94abddf5f46d34,Navegantes,SC,17766.34,65,50,10,4.45,1.54,0.0,0.0,58,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8b11118053756a9a2932f447e11fc1b5,Igaracu do Tiete,SP,91.16,1,1,12,3.0,0.0,0.0,0.0,741,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
8b181ee5518df84f18f4e1a43fe07923,Goioere,SP,54.98,1,1,14,5.0,0.0,0.0,0.0,140,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8b2492b7ff4468839593fafeed55bad9,Sao Goncalo,RJ,4336.26,29,15,14,3.89,11.11,0.0,0.0,79,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8b28d096634035667e8263d57ba3368c,Sao Jose dos Campos,SP,11533.04,139,47,14,3.9,13.25,0.0,0.0,90,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8b2d4ab22f42c5cfc338b846decfda60,Fazenda Rio Grande,PR,643.32,6,3,12,4.78,0.0,0.0,0.0,58,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8b321bb669392f5163d04c59e235e066,Sao Paulo,SP,31186.94,930,103,12,4.01,10.25,0.0,0.0,57,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8b655f0855926bcb49f5835d38dfddf6,Osasco,SP,1162.81,5,3,5,4.8,20.0,0.0,0.0,61,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8b87cd0d43d49b9bdf40f56229364d59,Sao Paulo,SP,864.88,2,2,15,2.6,0.0,0.0,0.0,344,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
8b8cfc8305aa441e4239358c9f6f2485,Londrina,PR,13110.7,15,6,12,4.2,13.33,0.0,0.0,189,1,global,True,normal,False,normal,False,normal,False,context,True,normal,False
8b9d6eec4a7eb7d0f9d579ce0b38324d,Mesquita,RJ,5826.85,48,7,9,4.24,15.38,0.0,0.0,58,1,normal,False,context,True,normal,False,normal,False,normal,False,normal,False
8bb48dc19fccaa8613b6229bf7f452a2,Assis,SP,6048.12,82,47,11,4.44,2.11,0.0,0.0,86,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8bd0e3abda539b9479c4b44a691be1ec,Tres de Maio,RS,638.02,6,6,23,1.93,33.33,0.0,0.0,284,1,normal,False,normal,False,context,True,global,True,global,True,normal,False
8bd0f31cf0a614c658f6763bd02dea69,Sao Paulo,SP,5423.32,33,10,10,4.21,2.86,0.0,0.0,62,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8bdd8e3fd58bafa48af76b2c5fd71974,Sao Paulo,SP,2314.22,10,5,10,4.55,10.0,0.0,0.0,73,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8c0de775f52fe41590b376a3b7c50f68,Sumare,SP,707.52,8,6,6,3.89,0.0,0.0,0.0,106,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8c16d1f32a54d92897cc437244442e1b,Blumenau,SC,7754.67,108,25,10,4.37,1.69,0.0,0.0,54,1,context,True,global,True,normal,False,normal,False,normal,False,normal,False
8c351ed7c326c62123318f4f3246e906,Praia Grande,SP,150.66,2,1,10,5.0,0.0,0.0,0.0,60,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8c3b533c63cca56240f94f1e3a6b18ef,Belo Horizonte,MG,2459.82,3,2,48,1.0,80.0,0.0,0.0,520,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
8c5e007d7bd5693fa1386ffefbc99f6c,Indaiatuba,SP,1407.41,9,9,11,4.17,0.0,0.0,0.0,59,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8c91bfea4263b8fba54081460693e2a1,Horizontina,RS,785.75,2,2,12,5.0,0.0,0.0,0.0,604,1,normal,False,normal,False,normal,False,normal,False,normal,False,global,True
8c9348f33ae3dada25c99c99ade2af78,Carapicuiba,SP,364.93,2,2,10,5.0,0.0,0.0,0.0,83,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8ca1551acf9832a4cf467bbbac15851f,Campo Largo,PR,2442.94,11,10,15,3.91,16.67,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,context,True,normal,False
8ca5b19e0263150d2c57afdde2b3d011,Maua,SP,224.68,3,2,5,4.75,0.0,0.0,0.0,328,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8cb7c5ddf41f4d506eba76e9a4702a25,Anapolis,GO,97.88,1,1,16,3.0,0.0,0.0,0.0,252,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8cbac7e12637ed9cffa18c7875207478,Jaragua do Sul,SC,4596.71,66,21,13,4.27,4.94,0.0,0.0,51,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8cc6a0e5738e61a87b03c78b2ba9db4b,Andradas,MG,13776.6,23,13,16,4.15,8.33,0.0,0.0,537,1,global,True,normal,False,normal,False,normal,False,normal,False,normal,False
8ccf3cf69651cc1d8a02c8bfaf3b8568,Rio Claro,SP,288.63,2,1,26,3.5,50.0,0.0,0.0,524,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
8cf21434553b02cbd37c0bbd07e041b0,Sao Jose,SC,73.21,1,1,11,2.5,0.0,0.0,0.0,327,1,normal,False,normal,False,normal,False,global,True,normal,False,normal,False
8d46553a36e68f95350a200c12f8f2e2,Campinas,SP,817.21,9,6,17,3.13,0.0,0.0,0.0,216,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8d79c8a04e42d722a75097ce5cbcf2ef,Caucaia,CE,3347.25,26,3,19,4.46,14.81,0.0,0.0,216,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8d899e15a5925f097cca50faa49b15e3,Sao Roque,SP,795.98,4,3,7,2.5,60.0,0.0,0.0,61,1,normal,False,normal,False,normal,False,global,True,global,True,normal,False
8d92f3ea807b89465643c219455e7369,Sao Paulo,SP,252.77,3,3,42,1.0,87.5,0.0,0.0,598,1,normal,False,normal,False,global,True,global,True,global,True,global,True
8d956fec2e4337affcb520f56fd8cbfd,Sao Bernardo do Campo,SP,14302.05,210,52,9,4.21,9.69,0.0,0.0,52,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8daab2245ebdc277c51098d01c5ad8ef,Sao Paulo,SP,1888.64,16,4,9,4.63,6.25,0.0,0.0,56,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8dd386be0767c330276ea6a3f96532d3,Paulo Lopes,SC,134.48,1,1,11,5.0,0.0,0.0,0.0,68,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8de8fe3af4449ed695d2434c933ed73e,Sao Paulo,SP,2155.35,1,1,10,5.0,0.0,0.0,0.0,74,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8def3db7f272735afb2ecd03aeca09a7,Rio de Janeiro,RJ,229.64,2,1,2,5.0,0.0,0.0,0.0,72,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8dfbc5ff27df12f6cef751d3b9554222,Curitiba,PR,316.12,4,4,10,4.5,0.0,0.0,0.0,63,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8e29d051f810eb22959ede205b462b9f,Mirassol,SP,813.28,2,1,31,4.0,50.0,0.0,0.0,120,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
8e2b3afb420011ef0c88c9d5f11ea526,Campinas,SP,1532.43,11,3,10,4.5,9.09,0.0,0.0,261,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8e34331b7eedd03be4e5d965c1956225,Sao Paulo,SP,210.44,5,5,13,4.8,20.0,0.0,0.0,104,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8e4f041ff58e7845456d3482524014b3,Porto Alegre,RS,182.39,2,2,24,3.0,50.0,0.0,0.0,228,1,normal,False,normal,False,global,True,normal,False,global,True,normal,False
8e670472e453ba34a379331513d6aab1,Juiz de Fora,MG,1083.96,1,1,86,1.0,100.0,0.0,0.0,406,1,normal,False,normal,False,global,True,global,True,global,True,normal,False
8e6cc767478edae941d9bd9eb778d77a,Araguari,MG,8098.61,100,58,16,3.9,7.41,0.0,0.0,126,1,normal,False,global,True,normal,False,normal,False,normal,False,normal,False
8e6d7754bc7e0f22c96d255ebda59eba,Sao Jose dos Campos,SP,15793.35,84,28,14,3.06,12.4,0.0,0.0,52,1,global,True,global,True,normal,False,normal,False,normal,False,normal,False
8e8a7ce9f2f970dc00e2acf6f6e199f6,Sao Goncalo,RJ,9968.78,63,6,12,4.0,9.38,0.0,0.0,57,1,context,True,global,True,normal,False,normal,False,normal,False,normal,False
8ea394aed8138685abe1eb9f25e1021d,Sorocaba,SP,1417.6,2,1,11,4.0,0.0,0.0,0.0,132,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
8eb88b0acb3f90a717ad659221471fa7,Cacador,SC,160.67,2,2,12,4.5,0.0,0.0,0.0,255,1,normal,False,normal,False,normal,False,normal,False,normal,False,normal,False
